x_PS,y_PS,Moho_depth
1305000,-2205000,23.0654201507568
1312500,-2205000,23.3158130645752
1320000,-2205000,23.5429935455322
1327500,-2205000,23.7332401275635
1335000,-2205000,23.8978939056396
1342500,-2205000,24.0465526580811
1350000,-2205000,24.1811485290527
1357500,-2205000,24.2974319458008
1365000,-2205000,24.3975791931152
1372500,-2205000,24.4758434295654
1380000,-2205000,24.5140075683594
1387500,-2205000,24.4934978485107
1395000,-2205000,24.4337310791016
1402500,-2205000,24.3541450500488
1410000,-2205000,24.2591133117676
1417500,-2205000,24.1463871002197
1425000,-2205000,24.0188426971436
1432500,-2205000,23.8729438781738
1440000,-2205000,23.6963195800781
1447500,-2205000,23.4729633331299
1455000,-2205000,23.2146186828613
1462500,-2205000,22.9326915740967
1470000,-2205000,22.6336307525635
1477500,-2205000,22.3204689025879
1485000,-2205000,21.9992542266846
1492500,-2205000,21.6754150390625
1500000,-2205000,21.3542137145996
1507500,-2205000,21.0368556976318
1515000,-2205000,20.7236175537109
1522500,-2205000,20.4130554199219
1530000,-2205000,20.1058826446533
1537500,-2205000,19.8031616210938
1545000,-2205000,19.5144100189209
1552500,-2205000,19.2534141540527
1560000,-2205000,19.036865234375
1567500,-2205000,18.8751850128174
1575000,-2205000,18.7565841674805
1582500,-2205000,18.6636180877686
1590000,-2205000,18.5827922821045
1597500,-2205000,18.4969482421875
1605000,-2205000,18.4064483642578
1612500,-2205000,18.3059482574463
1620000,-2205000,18.1874008178711
1627500,-2205000,18.0378608703613
1635000,-2205000,17.8659133911133
1642500,-2205000,17.676383972168
1650000,-2205000,17.4720363616943
1657500,-2205000,17.2506465911865
1665000,-2205000,17.017786026001
1672500,-2205000,16.7766056060791
1680000,-2205000,16.5317668914795
1687500,-2205000,16.2847118377686
1695000,-2205000,16.0364933013916
1702500,-2205000,15.7852821350098
1710000,-2205000,15.5311937332153
1717500,-2205000,15.2727012634277
1725000,-2205000,15.0125980377197
1732500,-2205000,14.7528295516968
1740000,-2205000,14.4974431991577
1747500,-2205000,14.2490644454956
1755000,-2205000,14.0083961486816
1762500,-2205000,13.7747764587402
1770000,-2205000,13.5493755340576
1777500,-2205000,13.3329772949219
1785000,-2205000,13.128228187561
1792500,-2205000,12.9382972717285
1800000,-2205000,12.7681970596313
1807500,-2205000,12.6214056015015
1815000,-2205000,12.4958925247192
1822500,-2205000,12.3881587982178
1830000,-2205000,12.2962808609009
1837500,-2205000,12.2173852920532
1845000,-2205000,12.1517972946167
1852500,-2205000,12.0989818572998
1860000,-2205000,12.0587282180786
1867500,-2205000,12.0291795730591
1875000,-2205000,12.0109062194824
1882500,-2205000,12.0030345916748
1890000,-2205000,12.0046377182007
1897500,-2205000,12.0129547119141
1905000,-2205000,12.0292663574219
1912500,-2205000,12.0538835525513
1920000,-2205000,12.087474822998
1927500,-2205000,12.1284885406494
1935000,-2205000,12.1766357421875
1942500,-2205000,12.2301406860352
1950000,-2205000,12.2875385284424
1957500,-2205000,12.3452024459839
1965000,-2205000,12.4025363922119
1972500,-2205000,12.4562873840332
1980000,-2205000,12.5012588500977
1987500,-2205000,12.5317897796631
1995000,-2205000,12.5526752471924
2002500,-2205000,12.5679864883423
2010000,-2205000,12.5786046981812
2017500,-2205000,12.583643913269
2025000,-2205000,12.585147857666
2032500,-2205000,12.5846376419067
2040000,-2205000,12.5834789276123
2047500,-2205000,12.5809240341187
2055000,-2205000,12.5757923126221
2062500,-2205000,12.5651588439941
2070000,-2205000,12.5469245910645
2077500,-2205000,12.5184907913208
2085000,-2205000,12.4841756820679
2092500,-2205000,12.4491157531738
2100000,-2205000,12.4207773208618
2107500,-2205000,12.4019269943237
2115000,-2205000,12.3867797851563
2122500,-2205000,12.3669137954712
2130000,-2205000,12.3394508361816
2137500,-2205000,12.3011274337769
2145000,-2205000,12.2544841766357
2152500,-2205000,12.2025423049927
2160000,-2205000,12.1524829864502
2167500,-2205000,12.1076707839966
2175000,-2205000,12.0627307891846
2182500,-2205000,12.0114946365356
2190000,-2205000,11.9548835754395
2197500,-2205000,11.8950719833374
2205000,-2205000,11.8314638137817
2212500,-2205000,11.7654504776001
2220000,-2205000,11.7017822265625
2227500,-2205000,11.6468448638916
2235000,-2205000,11.5977306365967
2242500,-2205000,11.5522861480713
2250000,-2205000,11.5096406936646
2257500,-2205000,11.4710254669189
2265000,-2205000,11.43727684021
2272500,-2205000,11.4112787246704
2280000,-2205000,11.3964881896973
2287500,-2205000,11.3965187072754
2295000,-2205000,11.4083833694458
2302500,-2205000,11.4288911819458
2310000,-2205000,11.455171585083
2317500,-2205000,11.4839744567871
2325000,-2205000,11.5133256912231
2332500,-2205000,11.5388031005859
2340000,-2205000,11.5533075332642
2347500,-2205000,11.5501527786255
2355000,-2205000,11.5357818603516
2362500,-2205000,11.5176639556885
2370000,-2205000,11.5004291534424
2377500,-2205000,11.4873285293579
2385000,-2205000,11.4784555435181
2392500,-2205000,11.4720287322998
2400000,-2205000,11.4641895294189
2407500,-2205000,11.4514999389648
2415000,-2205000,11.4386529922485
2422500,-2205000,11.4313278198242
2430000,-2205000,11.4343852996826
2437500,-2205000,11.4507617950439
2445000,-2205000,11.4753885269165
2452500,-2205000,11.5030679702759
2460000,-2205000,11.533540725708
-240000,-2197500,11.8731594085693
-232500,-2197500,11.8568496704102
-225000,-2197500,11.8424472808838
-217500,-2197500,11.8295192718506
-210000,-2197500,11.8145723342896
-202500,-2197500,11.7965984344482
-195000,-2197500,11.7707347869873
-187500,-2197500,11.7345247268677
-180000,-2197500,11.6837024688721
-172500,-2197500,11.620005607605
-165000,-2197500,11.5451097488403
-157500,-2197500,11.4686059951782
-150000,-2197500,11.3970975875854
-142500,-2197500,11.3415422439575
-135000,-2197500,11.3018350601196
-127500,-2197500,11.2806949615479
-120000,-2197500,11.2790250778198
-112500,-2197500,11.294734954834
-105000,-2197500,11.3277177810669
-97500,-2197500,11.3693819046021
-90000,-2197500,11.4118175506592
-82500,-2197500,11.4353790283203
-75000,-2197500,11.452465057373
-67500,-2197500,11.4645128250122
-60000,-2197500,11.4795846939087
-52500,-2197500,11.4851188659668
-45000,-2197500,11.4879198074341
-37500,-2197500,11.475866317749
-30000,-2197500,11.4455633163452
-22500,-2197500,11.3797197341919
-15000,-2197500,11.2972984313965
-7500,-2197500,11.2062330245972
0,-2197500,11.117772102356
7500,-2197500,11.0307559967041
15000,-2197500,10.9556541442871
22500,-2197500,10.8893041610718
30000,-2197500,10.8313941955566
37500,-2197500,10.7706727981567
45000,-2197500,10.7230710983276
52500,-2197500,10.6956930160522
60000,-2197500,10.6954402923584
67500,-2197500,10.7190160751343
75000,-2197500,10.7768726348877
82500,-2197500,10.8614044189453
90000,-2197500,10.9667377471924
97500,-2197500,11.0662622451782
105000,-2197500,11.181131362915
112500,-2197500,11.3099565505981
120000,-2197500,11.4558448791504
127500,-2197500,11.595760345459
135000,-2197500,11.7532157897949
142500,-2197500,11.9244413375854
150000,-2197500,12.1119146347046
157500,-2197500,12.2901802062988
165000,-2197500,12.4912805557251
172500,-2197500,12.719030380249
180000,-2197500,12.985200881958
187500,-2197500,13.2653160095215
195000,-2197500,13.5807018280029
202500,-2197500,13.9172868728638
210000,-2197500,14.2710304260254
217500,-2197500,14.6065797805786
225000,-2197500,14.9424314498901
232500,-2197500,15.2662391662598
240000,-2197500,15.5743732452393
247500,-2197500,15.8370122909546
255000,-2197500,16.0700588226318
262500,-2197500,16.272066116333
270000,-2197500,16.4489231109619
277500,-2197500,16.5926265716553
285000,-2197500,16.6971416473389
292500,-2197500,16.7457942962646
300000,-2197500,16.7262630462646
307500,-2197500,16.6300754547119
315000,-2197500,16.4640979766846
322500,-2197500,16.2492046356201
330000,-2197500,16.003662109375
337500,-2197500,15.7584600448608
345000,-2197500,15.505763053894
352500,-2197500,15.2528896331787
360000,-2197500,15.0030317306519
367500,-2197500,14.7748603820801
375000,-2197500,14.5619773864746
382500,-2197500,14.3709545135498
390000,-2197500,14.2019672393799
397500,-2197500,14.0649557113647
405000,-2197500,13.9600372314453
412500,-2197500,13.8951873779297
420000,-2197500,13.8732061386108
427500,-2197500,13.8974628448486
435000,-2197500,13.9636602401733
442500,-2197500,14.0612802505493
450000,-2197500,14.1791315078735
457500,-2197500,14.2975492477417
465000,-2197500,14.4167718887329
472500,-2197500,14.5257768630981
480000,-2197500,14.6138114929199
487500,-2197500,14.6633443832397
495000,-2197500,14.686939239502
502500,-2197500,14.6914682388306
510000,-2197500,14.6838045120239
517500,-2197500,14.6615705490112
525000,-2197500,14.6366529464722
532500,-2197500,14.6131973266602
540000,-2197500,14.5959606170654
547500,-2197500,14.5797214508057
555000,-2197500,14.5743227005005
562500,-2197500,14.5771265029907
570000,-2197500,14.587194442749
577500,-2197500,14.5898790359497
585000,-2197500,14.600043296814
592500,-2197500,14.6191234588623
600000,-2197500,14.6519784927368
607500,-2197500,14.6863851547241
615000,-2197500,14.7360897064209
622500,-2197500,14.7969961166382
630000,-2197500,14.8692817687988
637500,-2197500,14.9352111816406
645000,-2197500,15.0173215866089
652500,-2197500,15.1211109161377
660000,-2197500,15.2562675476074
667500,-2197500,15.4085054397583
675000,-2197500,15.5927486419678
682500,-2197500,15.7967262268066
690000,-2197500,16.0148506164551
697500,-2197500,16.2149391174316
705000,-2197500,16.4180316925049
712500,-2197500,16.6181240081787
720000,-2197500,16.8166122436523
727500,-2197500,16.9866180419922
735000,-2197500,17.1494636535645
742500,-2197500,17.3017330169678
750000,-2197500,17.4469661712646
757500,-2197500,17.5642242431641
765000,-2197500,17.671989440918
772500,-2197500,17.7659893035889
780000,-2197500,17.8458461761475
787500,-2197500,17.8918857574463
795000,-2197500,17.9296894073486
802500,-2197500,17.9642677307129
810000,-2197500,18.0025787353516
817500,-2197500,18.0283660888672
825000,-2197500,18.0766716003418
832500,-2197500,18.1617565155029
840000,-2197500,18.3013114929199
847500,-2197500,18.4813804626465
855000,-2197500,18.7196578979492
862500,-2197500,18.9965496063232
870000,-2197500,19.3008213043213
877500,-2197500,19.5863838195801
885000,-2197500,19.874755859375
892500,-2197500,20.1508331298828
900000,-2197500,20.4086589813232
907500,-2197500,20.6103038787842
915000,-2197500,20.7829246520996
922500,-2197500,20.9302463531494
930000,-2197500,21.0628547668457
937500,-2197500,21.169002532959
945000,-2197500,21.2642917633057
952500,-2197500,21.3459854125977
960000,-2197500,21.4147262573242
967500,-2197500,21.4567470550537
975000,-2197500,21.4861660003662
982500,-2197500,21.5017414093018
990000,-2197500,21.5044574737549
997500,-2197500,21.4790878295898
1005000,-2197500,21.4408569335938
1012500,-2197500,21.3922252655029
1020000,-2197500,21.3404006958008
1027500,-2197500,21.2773265838623
1035000,-2197500,21.2112941741943
1042500,-2197500,21.137544631958
1050000,-2197500,21.0566425323486
1057500,-2197500,20.959451675415
1065000,-2197500,20.8582534790039
1072500,-2197500,20.7574653625488
1080000,-2197500,20.6649265289307
1087500,-2197500,20.5783462524414
1095000,-2197500,20.5032768249512
1102500,-2197500,20.4358329772949
1110000,-2197500,20.3752460479736
1117500,-2197500,20.3131580352783
1125000,-2197500,20.2556285858154
1132500,-2197500,20.2014541625977
1140000,-2197500,20.1507720947266
1147500,-2197500,20.0979766845703
1155000,-2197500,20.0514106750488
1162500,-2197500,20.0141296386719
1170000,-2197500,19.9895153045654
1177500,-2197500,19.9750347137451
1185000,-2197500,19.9805202484131
1192500,-2197500,20.0109958648682
1200000,-2197500,20.0715579986572
1207500,-2197500,20.1597385406494
1215000,-2197500,20.2800102233887
1222500,-2197500,20.4272041320801
1230000,-2197500,20.5970306396484
1237500,-2197500,20.7761535644531
1245000,-2197500,20.9738941192627
1252500,-2197500,21.1915397644043
1260000,-2197500,21.431324005127
1267500,-2197500,21.6853084564209
1275000,-2197500,21.9578037261963
1282500,-2197500,22.2402477264404
1290000,-2197500,22.526460647583
1297500,-2197500,22.7977409362793
1305000,-2197500,23.0608177185059
1312500,-2197500,23.3097667694092
1320000,-2197500,23.5397453308105
1327500,-2197500,23.7377376556396
1335000,-2197500,23.9140186309814
1342500,-2197500,24.0721492767334
1350000,-2197500,24.2157688140869
1357500,-2197500,24.3408699035645
1365000,-2197500,24.4501514434814
1372500,-2197500,24.5372009277344
1380000,-2197500,24.5923366546631
1387500,-2197500,24.6048202514648
1395000,-2197500,24.5881519317627
1402500,-2197500,24.5512161254883
1410000,-2197500,24.4997386932373
1417500,-2197500,24.4281768798828
1425000,-2197500,24.3411865234375
1432500,-2197500,24.2287216186523
1440000,-2197500,24.0834484100342
1447500,-2197500,23.8854732513428
1455000,-2197500,23.6506900787354
1462500,-2197500,23.3878746032715
1470000,-2197500,23.108190536499
1477500,-2197500,22.8139266967773
1485000,-2197500,22.5135250091553
1492500,-2197500,22.2064056396484
1500000,-2197500,21.8976936340332
1507500,-2197500,21.5793228149414
1515000,-2197500,21.261173248291
1522500,-2197500,20.9442195892334
1530000,-2197500,20.6334686279297
1537500,-2197500,20.3268928527832
1545000,-2197500,20.0390281677246
1552500,-2197500,19.7783432006836
1560000,-2197500,19.5579357147217
1567500,-2197500,19.3748111724854
1575000,-2197500,19.2303161621094
1582500,-2197500,19.1095542907715
1590000,-2197500,19.003547668457
1597500,-2197500,18.8911666870117
1605000,-2197500,18.777795791626
1612500,-2197500,18.6565399169922
1620000,-2197500,18.5230331420898
1627500,-2197500,18.3640804290771
1635000,-2197500,18.1881427764893
1642500,-2197500,17.9959545135498
1650000,-2197500,17.7901992797852
1657500,-2197500,17.5657367706299
1665000,-2197500,17.3303852081299
1672500,-2197500,17.0869617462158
1680000,-2197500,16.8400211334229
1687500,-2197500,16.5891017913818
1695000,-2197500,16.3371696472168
1702500,-2197500,16.0825157165527
1710000,-2197500,15.8251552581787
1717500,-2197500,15.561882019043
1725000,-2197500,15.2968225479126
1732500,-2197500,15.0324659347534
1740000,-2197500,14.772292137146
1747500,-2197500,14.5180206298828
1755000,-2197500,14.2712688446045
1762500,-2197500,14.0319852828979
1770000,-2197500,13.80091381073
1777500,-2197500,13.5777015686035
1785000,-2197500,13.3658905029297
1792500,-2197500,13.1686916351318
1800000,-2197500,12.9899406433105
1807500,-2197500,12.8313236236572
1815000,-2197500,12.6928186416626
1822500,-2197500,12.5719146728516
1830000,-2197500,12.4670677185059
1837500,-2197500,12.3747587203979
1845000,-2197500,12.2964515686035
1852500,-2197500,12.2316246032715
1860000,-2197500,12.1803035736084
1867500,-2197500,12.1401042938232
1875000,-2197500,12.1124086380005
1882500,-2197500,12.0957298278809
1890000,-2197500,12.0892601013184
1897500,-2197500,12.0890169143677
1905000,-2197500,12.0974102020264
1912500,-2197500,12.1141042709351
1920000,-2197500,12.1396818161011
1927500,-2197500,12.1713781356812
1935000,-2197500,12.2100238800049
1942500,-2197500,12.2536687850952
1950000,-2197500,12.3011922836304
1957500,-2197500,12.3491563796997
1965000,-2197500,12.3976497650146
1972500,-2197500,12.4446516036987
1980000,-2197500,12.487229347229
1987500,-2197500,12.5226726531982
1995000,-2197500,12.5540866851807
2002500,-2197500,12.5827770233154
2010000,-2197500,12.6094055175781
2017500,-2197500,12.6303911209106
2025000,-2197500,12.6502103805542
2032500,-2197500,12.6681241989136
2040000,-2197500,12.6855392456055
2047500,-2197500,12.6956930160522
2055000,-2197500,12.7040338516235
2062500,-2197500,12.7082462310791
2070000,-2197500,12.7093915939331
2077500,-2197500,12.7004451751709
2085000,-2197500,12.6897010803223
2092500,-2197500,12.6760330200195
2100000,-2197500,12.6648406982422
2107500,-2197500,12.6459646224976
2115000,-2197500,12.6251888275146
2122500,-2197500,12.5977048873901
2130000,-2197500,12.5654268264771
2137500,-2197500,12.5230312347412
2145000,-2197500,12.4750785827637
2152500,-2197500,12.4194936752319
2160000,-2197500,12.361120223999
2167500,-2197500,12.2953233718872
2175000,-2197500,12.2229309082031
2182500,-2197500,12.142578125
2190000,-2197500,12.0573139190674
2197500,-2197500,11.9724960327148
2205000,-2197500,11.8867063522339
2212500,-2197500,11.8031187057495
2220000,-2197500,11.7252140045166
2227500,-2197500,11.6607685089111
2235000,-2197500,11.6058616638184
2242500,-2197500,11.5587244033813
2250000,-2197500,11.5169715881348
2257500,-2197500,11.4802989959717
2265000,-2197500,11.4497108459473
2272500,-2197500,11.427622795105
2280000,-2197500,11.4159822463989
2287500,-2197500,11.4160022735596
2295000,-2197500,11.4263162612915
2302500,-2197500,11.4441928863525
2310000,-2197500,11.4674081802368
2317500,-2197500,11.492844581604
2325000,-2197500,11.5180950164795
2332500,-2197500,11.5386838912964
2340000,-2197500,11.5497150421143
2347500,-2197500,11.5476188659668
2355000,-2197500,11.5354661941528
2362500,-2197500,11.5185966491699
2370000,-2197500,11.5010862350464
2377500,-2197500,11.4875392913818
2385000,-2197500,11.4769239425659
2392500,-2197500,11.4681491851807
2400000,-2197500,11.4587574005127
2407500,-2197500,11.447696685791
2415000,-2197500,11.4383239746094
2422500,-2197500,11.4350452423096
2430000,-2197500,11.4421615600586
2437500,-2197500,11.4615592956543
2445000,-2197500,11.4907426834106
2452500,-2197500,11.524320602417
2460000,-2197500,11.5583171844482
-240000,-2190000,11.8360805511475
-232500,-2190000,11.8243246078491
-225000,-2190000,11.809362411499
-217500,-2190000,11.7930431365967
-210000,-2190000,11.7725830078125
-202500,-2190000,11.7522773742676
-195000,-2190000,11.7235155105591
-187500,-2190000,11.6831665039063
-180000,-2190000,11.6277389526367
-172500,-2190000,11.5666494369507
-165000,-2190000,11.4961957931519
-157500,-2190000,11.423602104187
-150000,-2190000,11.3556489944458
-142500,-2190000,11.30872631073
-135000,-2190000,11.2793998718262
-127500,-2190000,11.2708568572998
-120000,-2190000,11.2855682373047
-112500,-2190000,11.3164491653442
-105000,-2190000,11.3688097000122
-97500,-2190000,11.4372119903564
-90000,-2190000,11.5150270462036
-82500,-2190000,11.5619478225708
-75000,-2190000,11.6068248748779
-67500,-2190000,11.652382850647
-60000,-2190000,11.7027177810669
-52500,-2190000,11.7192935943604
-45000,-2190000,11.7292213439941
-37500,-2190000,11.7271423339844
-30000,-2190000,11.7117347717285
-22500,-2190000,11.6444110870361
-15000,-2190000,11.5626564025879
-7500,-2190000,11.4750471115112
0,-2190000,11.394097328186
7500,-2190000,11.3040332794189
15000,-2190000,11.2259969711304
22500,-2190000,11.1574001312256
30000,-2190000,11.1000280380249
37500,-2190000,11.0251407623291
45000,-2190000,10.9658355712891
52500,-2190000,10.9322204589844
60000,-2190000,10.9369840621948
67500,-2190000,10.9622192382813
75000,-2190000,11.0297975540161
82500,-2190000,11.1343688964844
90000,-2190000,11.2716751098633
97500,-2190000,11.3809385299683
105000,-2190000,11.5085592269897
112500,-2190000,11.6593189239502
120000,-2190000,11.8374519348145
127500,-2190000,11.9836730957031
135000,-2190000,12.1486368179321
142500,-2190000,12.3383531570435
150000,-2190000,12.5579233169556
157500,-2190000,12.7402038574219
165000,-2190000,12.9467039108276
172500,-2190000,13.1889314651489
180000,-2190000,13.4759693145752
187500,-2190000,13.7372817993164
195000,-2190000,14.0277395248413
202500,-2190000,14.3475494384766
210000,-2190000,14.6952419281006
217500,-2190000,14.9989147186279
225000,-2190000,15.3029642105103
232500,-2190000,15.6029005050659
240000,-2190000,15.893120765686
247500,-2190000,16.1170463562012
255000,-2190000,16.3094139099121
262500,-2190000,16.4737110137939
270000,-2190000,16.6143188476563
277500,-2190000,16.7228031158447
285000,-2190000,16.7918033599854
292500,-2190000,16.8069534301758
300000,-2190000,16.7562084197998
307500,-2190000,16.6419334411621
315000,-2190000,16.46266746521
322500,-2190000,16.2327613830566
330000,-2190000,15.9672527313232
337500,-2190000,15.7213296890259
345000,-2190000,15.4677143096924
352500,-2190000,15.2100276947021
360000,-2190000,14.9518842697144
367500,-2190000,14.7296199798584
375000,-2190000,14.5240793228149
382500,-2190000,14.3383941650391
390000,-2190000,14.1732006072998
397500,-2190000,14.0433025360107
405000,-2190000,13.9465646743774
412500,-2190000,13.889443397522
420000,-2190000,13.8765325546265
427500,-2190000,13.9069442749023
435000,-2190000,13.9797620773315
442500,-2190000,14.0851879119873
450000,-2190000,14.2137241363525
457500,-2190000,14.3323907852173
465000,-2190000,14.4527578353882
472500,-2190000,14.5662221908569
480000,-2190000,14.6661291122437
487500,-2190000,14.7251682281494
495000,-2190000,14.7636280059814
502500,-2190000,14.7858448028564
510000,-2190000,14.7986583709717
517500,-2190000,14.7882804870605
525000,-2190000,14.775671005249
532500,-2190000,14.7661581039429
540000,-2190000,14.7671728134155
547500,-2190000,14.7602100372314
555000,-2190000,14.7660703659058
562500,-2190000,14.7840261459351
570000,-2190000,14.8149938583374
577500,-2190000,14.8235816955566
585000,-2190000,14.8412427902222
592500,-2190000,14.872275352478
600000,-2190000,14.9226818084717
607500,-2190000,14.9576511383057
615000,-2190000,15.0088939666748
622500,-2190000,15.0776262283325
630000,-2190000,15.1667213439941
637500,-2190000,15.2304754257202
645000,-2190000,15.3140668869019
652500,-2190000,15.4273338317871
660000,-2190000,15.5809297561646
667500,-2190000,15.7288236618042
675000,-2190000,15.9101181030273
682500,-2190000,16.1207275390625
690000,-2190000,16.3579006195068
697500,-2190000,16.5527057647705
705000,-2190000,16.7536697387695
712500,-2190000,16.9607582092285
720000,-2190000,17.175365447998
727500,-2190000,17.3360404968262
735000,-2190000,17.4899673461914
742500,-2190000,17.6400051116943
750000,-2190000,17.7914085388184
757500,-2190000,17.89626121521
765000,-2190000,17.995231628418
772500,-2190000,18.0900382995605
780000,-2190000,18.1854209899902
787500,-2190000,18.236328125
795000,-2190000,18.2875328063965
802500,-2190000,18.3460292816162
810000,-2190000,18.4199771881104
817500,-2190000,18.4552593231201
825000,-2190000,18.5155143737793
832500,-2190000,18.6202507019043
840000,-2190000,18.7879219055176
847500,-2190000,18.9622745513916
855000,-2190000,19.1926517486572
862500,-2190000,19.4715881347656
870000,-2190000,19.7914791107178
877500,-2190000,20.0600318908691
885000,-2190000,20.3321628570557
892500,-2190000,20.6013412475586
900000,-2190000,20.8614082336426
907500,-2190000,21.037504196167
915000,-2190000,21.1838150024414
922500,-2190000,21.310037612915
930000,-2190000,21.4271755218506
937500,-2190000,21.5046977996826
945000,-2190000,21.5736141204834
952500,-2190000,21.6365661621094
960000,-2190000,21.6979999542236
967500,-2190000,21.7295799255371
975000,-2190000,21.7563743591309
982500,-2190000,21.7778663635254
990000,-2190000,21.7941875457764
997500,-2190000,21.7695064544678
1005000,-2190000,21.7340679168701
1012500,-2190000,21.6925792694092
1020000,-2190000,21.6505222320557
1027500,-2190000,21.5827007293701
1035000,-2190000,21.5107479095459
1042500,-2190000,21.4347457885742
1050000,-2190000,21.3563251495361
1057500,-2190000,21.2527866363525
1065000,-2190000,21.1469497680664
1072500,-2190000,21.0446758270264
1080000,-2190000,20.9523944854736
1087500,-2190000,20.8560676574707
1095000,-2190000,20.7698192596436
1102500,-2190000,20.6931667327881
1110000,-2190000,20.6262607574463
1117500,-2190000,20.5510196685791
1125000,-2190000,20.4813766479492
1132500,-2190000,20.417911529541
1140000,-2190000,20.361946105957
1147500,-2190000,20.2996368408203
1155000,-2190000,20.2451992034912
1162500,-2190000,20.2018947601318
1170000,-2190000,20.1735324859619
1177500,-2190000,20.1473445892334
1185000,-2190000,20.1411685943604
1192500,-2190000,20.1611499786377
1200000,-2190000,20.2136192321777
1207500,-2190000,20.2852878570557
1215000,-2190000,20.3891181945801
1222500,-2190000,20.5224895477295
1230000,-2190000,20.6829013824463
1237500,-2190000,20.8415927886963
1245000,-2190000,21.0213603973389
1252500,-2190000,21.2260551452637
1260000,-2190000,21.4597549438477
1267500,-2190000,21.7008857727051
1275000,-2190000,21.9637413024902
1282500,-2190000,22.2421531677246
1290000,-2190000,22.5304927825928
1297500,-2190000,22.7930507659912
1305000,-2190000,23.049186706543
1312500,-2190000,23.2958278656006
1320000,-2190000,23.5301685333252
1327500,-2190000,23.7289352416992
1335000,-2190000,23.9088459014893
1342500,-2190000,24.0727233886719
1350000,-2190000,24.2238235473633
1357500,-2190000,24.3530941009521
1365000,-2190000,24.4669933319092
1372500,-2190000,24.5631809234619
1380000,-2190000,24.6382827758789
1387500,-2190000,24.6791000366211
1395000,-2190000,24.6995983123779
1402500,-2190000,24.7062931060791
1410000,-2190000,24.7029209136963
1417500,-2190000,24.6731777191162
1425000,-2190000,24.6246757507324
1432500,-2190000,24.5519199371338
1440000,-2190000,24.4460468292236
1447500,-2190000,24.2718734741211
1455000,-2190000,24.0570735931396
1462500,-2190000,23.8164939880371
1470000,-2190000,23.5613994598389
1477500,-2190000,23.2884502410889
1485000,-2190000,23.0077724456787
1492500,-2190000,22.7224292755127
1500000,-2190000,22.4328136444092
1507500,-2190000,22.1149730682373
1515000,-2190000,21.7915287017822
1522500,-2190000,21.4724998474121
1530000,-2190000,21.1644382476807
1537500,-2190000,20.8538761138916
1545000,-2190000,20.5636901855469
1552500,-2190000,20.3046836853027
1560000,-2190000,20.0848617553711
1567500,-2190000,19.8813304901123
1575000,-2190000,19.710262298584
1582500,-2190000,19.565954208374
1590000,-2190000,19.4413757324219
1597500,-2190000,19.3002052307129
1605000,-2190000,19.1613826751709
1612500,-2190000,19.021541595459
1620000,-2190000,18.8777370452881
1627500,-2190000,18.7071666717529
1635000,-2190000,18.524829864502
1642500,-2190000,18.3305778503418
1650000,-2190000,18.1259136199951
1657500,-2190000,17.8970851898193
1665000,-2190000,17.6583194732666
1672500,-2190000,17.4127559661865
1680000,-2190000,17.165111541748
1687500,-2190000,16.9103527069092
1695000,-2190000,16.6550712585449
1702500,-2190000,16.3977012634277
1710000,-2190000,16.1384468078613
1717500,-2190000,15.8695917129517
1725000,-2190000,15.5993099212646
1732500,-2190000,15.329888343811
1740000,-2190000,15.0651016235352
1747500,-2190000,14.804762840271
1755000,-2190000,14.5521879196167
1762500,-2190000,14.3072671890259
1770000,-2190000,14.0711946487427
1777500,-2190000,13.8402137756348
1785000,-2190000,13.6206483840942
1792500,-2190000,13.4153566360474
1800000,-2190000,13.2280721664429
1807500,-2190000,13.0572843551636
1815000,-2190000,12.9056615829468
1822500,-2190000,12.7717952728271
1830000,-2190000,12.6551561355591
1837500,-2190000,12.5482692718506
1845000,-2190000,12.45627784729
1852500,-2190000,12.3791494369507
1860000,-2190000,12.3177146911621
1867500,-2190000,12.265754699707
1875000,-2190000,12.227614402771
1882500,-2190000,12.2020816802979
1890000,-2190000,12.188777923584
1897500,-2190000,12.178448677063
1905000,-2190000,12.1774587631226
1912500,-2190000,12.1856117248535
1920000,-2190000,12.2036066055298
1927500,-2190000,12.2243490219116
1935000,-2190000,12.2519569396973
1942500,-2190000,12.284764289856
1950000,-2190000,12.3222246170044
1957500,-2190000,12.3587369918823
1965000,-2190000,12.397346496582
1972500,-2190000,12.4370832443237
1980000,-2190000,12.4779100418091
1987500,-2190000,12.5168333053589
1995000,-2190000,12.5572690963745
2002500,-2190000,12.5995683670044
2010000,-2190000,12.6441373825073
2017500,-2190000,12.680474281311
2025000,-2190000,12.7168741226196
2032500,-2190000,12.7544984817505
2040000,-2190000,12.7932739257813
2047500,-2190000,12.8155355453491
2055000,-2190000,12.8354730606079
2062500,-2190000,12.8568649291992
2070000,-2190000,12.8816566467285
2077500,-2190000,12.8913869857788
2085000,-2190000,12.9002227783203
2092500,-2190000,12.9096326828003
2100000,-2190000,12.918740272522
2107500,-2190000,12.8987503051758
2115000,-2190000,12.8696441650391
2122500,-2190000,12.8363342285156
2130000,-2190000,12.8018741607666
2137500,-2190000,12.7546234130859
2145000,-2190000,12.7021389007568
2152500,-2190000,12.643590927124
2160000,-2190000,12.5773258209229
2167500,-2190000,12.4900369644165
2175000,-2190000,12.3892812728882
2182500,-2190000,12.2790117263794
2190000,-2190000,12.1629991531372
2197500,-2190000,12.0532207489014
2205000,-2190000,11.9454908370972
