# x,y,CDP,uncertainty
9.700000000000000000e+05,2.603930000000000000e+06,2.033642109661844088e+01,3.081147726727718528e+00
9.775000000000000000e+05,2.603930000000000000e+06,2.000581495129220855e+01,3.081106311205912718e+00
9.850000000000000000e+05,2.603930000000000000e+06,1.964945226216465457e+01,3.081079030646858286e+00
9.925000000000000000e+05,2.603930000000000000e+06,1.927797010346721507e+01,3.081059403657128382e+00
1.000000000000000000e+06,2.603930000000000000e+06,1.890505468774568953e+01,3.081042371811324898e+00
1.007500000000000000e+06,2.603930000000000000e+06,1.854659326604080505e+01,3.081025002458708695e+00
1.015000000000000000e+06,2.603930000000000000e+06,1.821960551157142305e+01,3.081006454493438351e+00
1.022500000000000000e+06,2.603930000000000000e+06,1.794103611432630885e+01,3.080987419377078762e+00
1.030000000000000000e+06,2.603930000000000000e+06,1.772650403278216658e+01,3.080969335421420485e+00
1.037500000000000000e+06,2.603930000000000000e+06,1.758910958159088622e+01,3.080953654600979696e+00
1.045000000000000000e+06,2.603930000000000000e+06,1.753839763734783830e+01,3.080941350040161897e+00
1.052500000000000000e+06,2.603930000000000000e+06,1.757956384803711103e+01,3.080932732300166954e+00
1.060000000000000000e+06,2.603930000000000000e+06,1.771297173583972295e+01,3.080927534236320930e+00
1.067500000000000000e+06,2.603930000000000000e+06,1.793402358437930744e+01,3.080925155287246753e+00
1.075000000000000000e+06,2.603930000000000000e+06,1.823339914985336208e+01,3.080924936676172177e+00
1.082500000000000000e+06,2.603930000000000000e+06,1.859764603978593200e+01,3.080926363374155041e+00
1.090000000000000000e+06,2.603930000000000000e+06,1.901007669992347715e+01,3.080929139824000629e+00
1.097500000000000000e+06,2.603930000000000000e+06,1.945190186176471059e+01,3.080933143500486970e+00
1.105000000000000000e+06,2.603930000000000000e+06,1.990351120662387174e+01,3.080938304812307127e+00
1.112500000000000000e+06,2.603930000000000000e+06,2.034580052966586550e+01,3.080944482351450464e+00
1.120000000000000000e+06,2.603930000000000000e+06,2.076144178053684186e+01,3.080951396242414653e+00
1.127500000000000000e+06,2.603930000000000000e+06,2.113599818846918410e+01,3.080958655053316786e+00
1.135000000000000000e+06,2.603930000000000000e+06,2.145880064321394443e+01,3.080965874196763377e+00
1.142500000000000000e+06,2.603930000000000000e+06,2.172352228171965294e+01,3.080972848739103487e+00
1.150000000000000000e+06,2.603930000000000000e+06,2.192841392549172141e+01,3.080979721902600499e+00
1.157500000000000000e+06,2.603930000000000000e+06,2.207619132708409282e+01,3.080987088442757038e+00
1.165000000000000000e+06,2.603930000000000000e+06,2.217359363419885909e+01,3.080995989751815323e+00
1.172500000000000000e+06,2.603930000000000000e+06,2.223065862672053683e+01,3.081007789248862760e+00
1.180000000000000000e+06,2.603930000000000000e+06,2.225978194602175364e+01,3.081023952688868306e+00
1.187500000000000000e+06,2.603930000000000000e+06,2.227464298413108779e+01,3.081045787404025571e+00
1.195000000000000000e+06,2.603930000000000000e+06,2.228908818773872369e+01,3.081074207968970136e+00
1.202500000000000000e+06,2.603930000000000000e+06,2.231606278483921812e+01,3.081109588920988518e+00
1.210000000000000000e+06,2.603930000000000000e+06,2.236667457691416772e+01,3.081151739472553608e+00
1.217500000000000000e+06,2.603930000000000000e+06,2.244945932332279881e+01,3.081199998387979200e+00
1.225000000000000000e+06,2.603930000000000000e+06,2.256989779310728395e+01,3.081253410812579752e+00
1.232500000000000000e+06,2.603930000000000000e+06,2.273021159725249518e+01,3.081310925041878868e+00
1.240000000000000000e+06,2.603930000000000000e+06,2.292944050086688534e+01,3.081371544595844725e+00
1.247500000000000000e+06,2.603930000000000000e+06,2.316378015913027610e+01,3.081434391618175450e+00
1.255000000000000000e+06,2.603930000000000000e+06,2.342713810079284897e+01,3.081498675625581996e+00
1.262500000000000000e+06,2.603930000000000000e+06,2.371184898228244720e+01,3.081563604315436855e+00
1.270000000000000000e+06,2.603930000000000000e+06,2.400947891403223622e+01,3.081628304673871721e+00
1.277500000000000000e+06,2.603930000000000000e+06,2.431164376740719391e+01,3.081691829688248951e+00
1.285000000000000000e+06,2.603930000000000000e+06,2.461076799962549089e+01,3.081753302019253127e+00
1.292500000000000000e+06,2.603930000000000000e+06,2.490071833365495380e+01,3.081812195855125225e+00
1.300000000000000000e+06,2.603930000000000000e+06,2.517725974993292226e+01,3.081868696609991964e+00
1.307500000000000000e+06,2.603930000000000000e+06,2.543829842926710327e+01,3.081924027107551645e+00
1.315000000000000000e+06,2.603930000000000000e+06,2.568389598170401200e+01,3.081980609701888696e+00
1.322500000000000000e+06,2.603930000000000000e+06,2.591605979979675567e+01,3.082041959830556621e+00
1.330000000000000000e+06,2.603930000000000000e+06,2.613833396807983789e+01,3.082112276371137938e+00
1.337500000000000000e+06,2.603930000000000000e+06,2.635523224983604607e+01,3.082195790158911208e+00
1.345000000000000000e+06,2.603930000000000000e+06,2.657156791037997579e+01,3.082296023368194415e+00
1.352500000000000000e+06,2.603930000000000000e+06,2.679174352272129411e+01,3.082415164874491964e+00
1.360000000000000000e+06,2.603930000000000000e+06,2.701906685039227085e+01,3.082553753851253298e+00
1.367500000000000000e+06,2.603930000000000000e+06,2.725515627823895670e+01,3.082710779495663633e+00
1.375000000000000000e+06,2.603930000000000000e+06,2.749949137667771026e+01,3.082884167709130985e+00
1.382500000000000000e+06,2.603930000000000000e+06,2.774915176450630483e+01,3.083071478734766835e+00
1.390000000000000000e+06,2.603930000000000000e+06,2.799877155093838255e+01,3.083270537764644104e+00
1.397500000000000000e+06,2.603930000000000000e+06,2.824071861588734933e+01,3.083479712316569810e+00
1.405000000000000000e+06,2.603930000000000000e+06,2.846548930094643737e+01,3.083697659109191136e+00
1.412500000000000000e+06,2.603930000000000000e+06,2.866229123215312669e+01,3.083922572830232856e+00
1.420000000000000000e+06,2.603930000000000000e+06,2.881977139085008588e+01,3.084151221120779329e+00
1.427500000000000000e+06,2.603930000000000000e+06,2.892683440399893513e+01,3.084378255691651916e+00
1.435000000000000000e+06,2.603930000000000000e+06,2.897348826617632156e+01,3.084596356368080272e+00
1.442500000000000000e+06,2.603930000000000000e+06,2.895165190332543403e+01,3.084797629304413924e+00
1.450000000000000000e+06,2.603930000000000000e+06,2.885586132239961543e+01,3.084976337321252426e+00
1.457500000000000000e+06,2.603930000000000000e+06,2.868381834116163986e+01,3.085132557021051269e+00
1.465000000000000000e+06,2.603930000000000000e+06,2.843673746339136343e+01,3.085275867374748682e+00
1.472500000000000000e+06,2.603930000000000000e+06,2.811946143783567820e+01,3.085427844480950643e+00
1.480000000000000000e+06,2.603930000000000000e+06,2.774033324764458541e+01,3.085622117561036326e+00
1.487500000000000000e+06,2.603930000000000000e+06,2.731083039808022761e+01,3.085901112248069733e+00
1.495000000000000000e+06,2.603930000000000000e+06,2.684498502737003989e+01,3.086309339340132851e+00
1.502500000000000000e+06,2.603930000000000000e+06,2.635862923179324113e+01,3.086884030690369762e+00
1.510000000000000000e+06,2.603930000000000000e+06,2.586851789142336600e+01,3.087644836086643085e+00
1.517500000000000000e+06,2.603930000000000000e+06,2.539139025962144558e+01,3.088584902039403168e+00
1.525000000000000000e+06,2.603930000000000000e+06,2.494303598758213170e+01,3.089665730719285630e+00
1.532500000000000000e+06,2.603930000000000000e+06,2.453743078738775552e+01,3.090817665285525706e+00
1.540000000000000000e+06,2.603930000000000000e+06,2.418600164635927641e+01,3.091946737544560619e+00
1.547500000000000000e+06,2.603930000000000000e+06,2.389707179907985690e+01,3.092947184528475280e+00
1.555000000000000000e+06,2.603930000000000000e+06,2.367552227201801074e+01,3.093717545623819287e+00
1.562500000000000000e+06,2.603930000000000000e+06,2.352269073869571159e+01,3.094177264252596871e+00
1.570000000000000000e+06,2.603930000000000000e+06,2.343651085796948053e+01,3.094280423116476886e+00
1.577500000000000000e+06,2.603930000000000000e+06,2.341187752368515262e+01,3.094023749427543546e+00
1.585000000000000000e+06,2.603930000000000000e+06,2.344120685689833650e+01,3.093447230246241908e+00
1.592500000000000000e+06,2.603930000000000000e+06,2.351514557029001651e+01,3.092627279876062119e+00
1.600000000000000000e+06,2.603930000000000000e+06,2.362337360450921153e+01,3.091663992330312194e+00
1.607500000000000000e+06,2.603930000000000000e+06,2.375543750128543863e+01,3.090665189978543559e+00
1.615000000000000000e+06,2.603930000000000000e+06,2.390155034219602470e+01,3.089730465201954601e+00
1.622500000000000000e+06,2.603930000000000000e+06,2.405329738596323352e+01,3.088938127991562865e+00
1.630000000000000000e+06,2.603930000000000000e+06,2.420419454196303732e+01,3.088337060388516075e+00
1.637500000000000000e+06,2.603930000000000000e+06,2.435005891398884614e+01,3.087944245946388389e+00
1.645000000000000000e+06,2.603930000000000000e+06,2.448916589860255755e+01,3.087747558203161269e+00
1.652500000000000000e+06,2.603930000000000000e+06,2.462218452804604851e+01,3.087712564433811036e+00
1.660000000000000000e+06,2.603930000000000000e+06,2.475190054138795759e+01,3.087791776856056103e+00
1.667500000000000000e+06,2.603930000000000000e+06,2.488275362214087494e+01,3.087934907804124496e+00
1.675000000000000000e+06,2.603930000000000000e+06,2.502022998646848251e+01,3.088099033800420834e+00
1.682500000000000000e+06,2.603930000000000000e+06,2.517016284692137162e+01,3.088257851659574005e+00
1.690000000000000000e+06,2.603930000000000000e+06,2.533800029325557546e+01,3.088409187232431297e+00
1.697500000000000000e+06,2.603930000000000000e+06,2.552810226406095140e+01,3.088579547872786879e+00
1.705000000000000000e+06,2.603930000000000000e+06,2.574312538106009995e+01,3.088823991469437757e+00
1.712500000000000000e+06,2.603930000000000000e+06,2.598354675821299864e+01,3.089219328443030488e+00
1.720000000000000000e+06,2.603930000000000000e+06,2.624736615935151818e+01,3.089849173142973804e+00
1.727500000000000000e+06,2.603930000000000000e+06,2.653001108325858937e+01,3.090781001394928396e+00
1.735000000000000000e+06,2.603930000000000000e+06,2.682445277675720163e+01,3.092038220064571075e+00
1.742500000000000000e+06,2.603930000000000000e+06,2.712152422406088803e+01,3.093573923120614744e+00
1.750000000000000000e+06,2.603930000000000000e+06,2.741041525169138993e+01,3.095256630572734480e+00
1.757500000000000000e+06,2.603930000000000000e+06,2.767930632282066128e+01,3.096880679189774277e+00
1.765000000000000000e+06,2.603930000000000000e+06,2.791609243983232602e+01,3.098213803904399377e+00
1.772500000000000000e+06,2.603930000000000000e+06,2.810914257388721182e+01,3.099090887239893011e+00
1.780000000000000000e+06,2.603930000000000000e+06,2.824803855930482754e+01,3.099555619689743580e+00
1.787500000000000000e+06,2.603930000000000000e+06,2.832424039104289193e+01,3.100041595527746718e+00
1.795000000000000000e+06,2.603930000000000000e+06,2.833163192534691888e+01,3.101572813461686895e+00
1.802500000000000000e+06,2.603930000000000000e+06,2.826691135545468825e+01,3.105953033774508931e+00
1.810000000000000000e+06,2.603930000000000000e+06,2.812980351810474389e+01,3.115906597496555186e+00
1.817500000000000000e+06,2.603930000000000000e+06,2.792308493729751717e+01,3.135132422940924091e+00
1.825000000000000000e+06,2.603930000000000000e+06,2.765242634821198564e+01,3.168239286980610636e+00
1.832500000000000000e+06,2.603930000000000000e+06,2.732607015672555306e+01,3.220544093923843221e+00
1.840000000000000000e+06,2.603930000000000000e+06,2.695437093389326932e+01,3.297733994715440708e+00
1.847500000000000000e+06,2.603930000000000000e+06,2.654923491349412856e+01,3.405414947263426306e+00
1.855000000000000000e+06,2.603930000000000000e+06,2.612349913119264500e+01,3.548589789006301398e+00
1.862500000000000000e+06,2.603930000000000000e+06,2.569029219135393305e+01,3.731124250650229346e+00
1.870000000000000000e+06,2.603930000000000000e+06,2.526241683349066847e+01,3.955266455978355467e+00
1.877500000000000000e+06,2.603930000000000000e+06,2.485178990281479017e+01,4.221282638482287908e+00
1.885000000000000000e+06,2.603930000000000000e+06,2.446896860591456857e+01,4.527259183598411951e+00
1.892500000000000000e+06,2.603930000000000000e+06,2.412278377009843666e+01,4.869100602665703548e+00
1.900000000000000000e+06,2.603930000000000000e+06,2.382009198593632249e+01,5.240728007544948497e+00
1.907500000000000000e+06,2.603930000000000000e+06,2.356564973500039173e+01,5.634457176745232942e+00
1.915000000000000000e+06,2.603930000000000000e+06,2.336210454130398873e+01,6.041513425206440857e+00
1.922500000000000000e+06,2.603930000000000000e+06,2.321009135729644868e+01,6.452625447425258010e+00
1.930000000000000000e+06,2.603930000000000000e+06,2.310841716476133811e+01,6.858633986452018050e+00
1.937500000000000000e+06,2.603930000000000000e+06,2.305431332869259364e+01,7.251053892107552912e+00
1.945000000000000000e+06,2.603930000000000000e+06,2.304373361344897830e+01,7.622538674594759200e+00
1.952500000000000000e+06,2.603930000000000000e+06,2.307167583539673927e+01,7.967212704387230282e+00
1.960000000000000000e+06,2.603930000000000000e+06,2.313250664917348942e+01,8.280854826363214016e+00
1.967500000000000000e+06,2.603930000000000000e+06,2.322027163022471541e+01,8.560935394347977123e+00
1.975000000000000000e+06,2.603930000000000000e+06,2.332897626679230285e+01,8.806524118754339270e+00
1.982500000000000000e+06,2.603930000000000000e+06,2.345282734642133704e+01,9.018096998221910354e+00
1.990000000000000000e+06,2.603930000000000000e+06,2.358642817540577141e+01,9.197276271291634941e+00
1.997500000000000000e+06,2.603930000000000000e+06,2.372492481352210802e+01,9.346537968140854247e+00
2.005000000000000000e+06,2.603930000000000000e+06,2.386410381319188545e+01,9.468918151817625528e+00
2.012500000000000000e+06,2.603930000000000000e+06,2.400044466589790204e+01,9.567742614045419813e+00
2.020000000000000000e+06,2.603930000000000000e+06,2.413113219505021689e+01,9.646397055619473804e+00
2.027500000000000000e+06,2.603930000000000000e+06,2.425403547456524933e+01,9.708146933446135662e+00
2.035000000000000000e+06,2.603930000000000000e+06,2.436766053270654098e+01,9.756009199483981931e+00
2.042500000000000000e+06,2.603930000000000000e+06,2.447108419935672075e+01,9.792672722381965400e+00
2.050000000000000000e+06,2.603930000000000000e+06,2.456387607787598881e+01,9.820460530875614324e+00
2.057500000000000000e+06,2.603930000000000000e+06,2.464601488981964295e+01,9.841325099757128214e+00
2.065000000000000000e+06,2.603930000000000000e+06,2.471780447363109090e+01,9.856867449341946141e+00
2.072500000000000000e+06,2.603930000000000000e+06,2.477979363037175276e+01,9.868371467679406095e+00
2.080000000000000000e+06,2.603930000000000000e+06,2.483270289882079140e+01,9.876846185050148108e+00
2.087500000000000000e+06,2.603930000000000000e+06,2.487736028744703276e+01,9.883070365847650862e+00
2.095000000000000000e+06,2.603930000000000000e+06,2.491464704906597660e+01,9.887635445326267813e+00
2.102500000000000000e+06,2.603930000000000000e+06,2.494545379176832967e+01,9.890984332048418537e+00
2.110000000000000000e+06,2.603930000000000000e+06,2.497064659423093147e+01,9.893444813346080835e+00
2.117500000000000000e+06,2.603930000000000000e+06,2.499104233623061333e+01,9.895257204920525851e+00
2.125000000000000000e+06,2.603930000000000000e+06,2.500739215537054605e+01,9.896596492160526282e+00
2.132500000000000000e+06,2.603930000000000000e+06,2.502037177942414914e+01,9.897589565375362497e+00
2.140000000000000000e+06,2.603930000000000000e+06,2.503057743623544695e+01,9.898328312371017290e+00
2.147500000000000000e+06,2.603930000000000000e+06,2.503852608376132238e+01,9.898879358294749409e+00
2.155000000000000000e+06,2.603930000000000000e+06,2.504465880623440199e+01,9.899291185653613212e+00
2.162500000000000000e+06,2.603930000000000000e+06,2.504934636530155601e+01,9.899599266975847911e+00
2.170000000000000000e+06,2.603930000000000000e+06,2.505289605792910734e+01,9.899829727337362328e+00
2.177500000000000000e+06,2.603930000000000000e+06,2.505555919977619084e+01,9.900001941937667027e+00
2.185000000000000000e+06,2.603930000000000000e+06,2.505753871228013452e+01,9.900130375156491525e+00
2.192500000000000000e+06,2.603930000000000000e+06,2.505899643571243374e+01,9.900225886030838751e+00
2.200000000000000000e+06,2.603930000000000000e+06,2.506005991451013770e+01,9.900296661240751916e+00
2.207500000000000000e+06,2.603930000000000000e+06,2.506082850326194489e+01,9.900348888659220137e+00
2.215000000000000000e+06,2.603930000000000000e+06,2.506137872199262873e+01,9.900387249613997298e+00
2.222500000000000000e+06,2.603930000000000000e+06,2.506176884939521088e+01,9.900415283353218854e+00
2.230000000000000000e+06,2.603930000000000000e+06,2.506204278490897863e+01,9.900435660221402756e+00
2.237500000000000000e+06,2.603930000000000000e+06,2.506223323784529455e+01,9.900450388535116275e+00
2.245000000000000000e+06,2.603930000000000000e+06,2.506236431718891922e+01,9.900460972459676157e+00
2.252500000000000000e+06,2.603930000000000000e+06,2.506245360204984962e+01,9.900468533069776811e+00
2.260000000000000000e+06,2.603930000000000000e+06,2.506251377257766322e+01,9.900473901367416119e+00
2.267500000000000000e+06,2.603930000000000000e+06,2.506255387658873346e+01,9.900477689722407604e+00
2.275000000000000000e+06,2.603930000000000000e+06,2.506258029994135583e+01,9.900480346603567128e+00
2.282500000000000000e+06,2.603930000000000000e+06,2.506259750018283938e+01,9.900482198344814577e+00
2.290000000000000000e+06,2.603930000000000000e+06,2.506260855409768951e+01,9.900483480850308382e+00
2.297500000000000000e+06,2.603930000000000000e+06,2.506261556120088940e+01,9.900484363514731712e+00
2.305000000000000000e+06,2.603930000000000000e+06,2.506261993738197447e+01,9.900484967155232852e+00
2.312500000000000000e+06,2.603930000000000000e+06,2.506262262596208146e+01,9.900485377357362893e+00
2.320000000000000000e+06,2.603930000000000000e+06,2.506262424751380280e+01,9.900485654335559715e+00
2.327500000000000000e+06,2.603930000000000000e+06,2.506262520489670109e+01,9.900485840164407136e+00
2.335000000000000000e+06,2.603930000000000000e+06,2.506262575597497033e+01,9.900485964041294551e+00
2.342500000000000000e+06,2.603930000000000000e+06,2.506262606332666110e+01,9.900486046090289705e+00
2.350000000000000000e+06,2.603930000000000000e+06,2.506262622776956306e+01,9.900486100084265217e+00
2.357500000000000000e+06,2.603930000000000000e+06,2.506262631069155589e+01,9.900486135387243536e+00
2.365000000000000000e+06,2.603930000000000000e+06,2.506262634869324657e+01,9.900486158319356633e+00
2.372500000000000000e+06,2.603930000000000000e+06,2.506262636307260294e+01,9.900486173118970612e+00
2.380000000000000000e+06,2.603930000000000000e+06,2.506262636585643477e+01,9.900486182607862062e+00
2.387500000000000000e+06,2.603930000000000000e+06,2.506262636357989493e+01,9.900486188651711927e+00
2.395000000000000000e+06,2.603930000000000000e+06,2.506262635961193652e+01,9.900486192476069647e+00
2.402500000000000000e+06,2.603930000000000000e+06,2.506262635555358642e+01,9.900486194880308233e+00
2.410000000000000000e+06,2.603930000000000000e+06,2.506262635205837341e+01,9.900486196381546478e+00
5.875000000000000000e+05,2.611430000000000000e+06,2.420501123885866690e+01,9.381114461580574826e+00
5.950000000000000000e+05,2.611430000000000000e+06,2.406339532907422907e+01,9.241038257865078265e+00
6.025000000000000000e+05,2.611430000000000000e+06,2.391013242367758806e+01,9.073017958653673887e+00
6.100000000000000000e+05,2.611430000000000000e+06,2.374697451183292785e+01,8.874711828955984316e+00
6.175000000000000000e+05,2.611430000000000000e+06,2.357637453361177649e+01,8.644520151284153187e+00
6.250000000000000000e+05,2.611430000000000000e+06,2.340150923909135372e+01,8.381837671555727454e+00
6.325000000000000000e+05,2.611430000000000000e+06,2.322626505973603983e+01,8.087278995943577797e+00
6.400000000000000000e+05,2.611430000000000000e+06,2.305518008951032272e+01,7.762849001632563528e+00
6.475000000000000000e+05,2.611430000000000000e+06,2.289333705917878703e+01,7.412031066917053046e+00
6.550000000000000000e+05,2.611430000000000000e+06,2.274620477498114113e+01,7.039770494462114669e+00
6.625000000000000000e+05,2.611430000000000000e+06,2.261942882367531382e+01,6.652338957620296256e+00
6.700000000000000000e+05,2.611430000000000000e+06,2.251857627731824607e+01,6.257077559988124094e+00
6.775000000000000000e+05,2.611430000000000000e+06,2.244884343400246962e+01,5.862029919995848104e+00
6.850000000000000000e+05,2.611430000000000000e+06,2.241473999479513424e+01,5.475490788308309931e+00
6.925000000000000000e+05,2.611430000000000000e+06,2.241976712610966871e+01,5.105507988724772517e+00
7.000000000000000000e+05,2.611430000000000000e+06,2.246611017461358983e+01,4.759383895779969009e+00
7.075000000000000000e+05,2.611430000000000000e+06,2.255436896638535416e+01,4.443225595113146298e+00
7.150000000000000000e+05,2.611430000000000000e+06,2.268334924781574813e+01,4.161589445849810609e+00
7.225000000000000000e+05,2.611430000000000000e+06,2.284993760759683923e+01,3.917256092729130224e+00
7.300000000000000000e+05,2.611430000000000000e+06,2.304907897760128321e+01,3.711157212940863204e+00
7.375000000000000000e+05,2.611430000000000000e+06,2.327387052907053189e+01,3.542457473959592207e+00
7.450000000000000000e+05,2.611430000000000000e+06,2.351577863347789688e+01,3.408776933515494711e+00
7.525000000000000000e+05,2.611430000000000000e+06,2.376497692019914965e+01,3.306523153061404763e+00
7.600000000000000000e+05,2.611430000000000000e+06,2.401079390465545771e+01,3.231290970543262198e+00
7.675000000000000000e+05,2.611430000000000000e+06,2.424224891314303676e+01,3.178282742551343798e+00
7.750000000000000000e+05,2.611430000000000000e+06,2.444864593942941511e+01,3.142703415552695834e+00
7.825000000000000000e+05,2.611430000000000000e+06,2.462018752217950279e+01,3.120092396734271745e+00
7.900000000000000000e+05,2.611430000000000000e+06,2.474856558130661455e+01,3.106566280138903124e+00
7.975000000000000000e+05,2.611430000000000000e+06,2.482748411807608946e+01,3.098960828511503784e+00
8.050000000000000000e+05,2.611430000000000000e+06,2.485307027759450449e+01,3.094874809929480275e+00
8.125000000000000000e+05,2.611430000000000000e+06,2.482413571561945176e+01,3.092630188789717849e+00
8.200000000000000000e+05,2.611430000000000000e+06,2.474225938799192193e+01,3.091171236073261941e+00
8.275000000000000000e+05,2.611430000000000000e+06,2.461167531130467978e+01,3.089928643158384780e+00
8.350000000000000000e+05,2.611430000000000000e+06,2.443896369844873817e+01,3.088673844535223090e+00
8.425000000000000000e+05,2.611430000000000000e+06,2.423256001978498730e+01,3.087384347564449349e+00
8.500000000000000000e+05,2.611430000000000000e+06,2.400211262876466378e+01,3.086134267398014330e+00
8.575000000000000000e+05,2.611430000000000000e+06,2.375773416115165304e+01,3.085016960333939018e+00
8.650000000000000000e+05,2.611430000000000000e+06,2.350920353782959538e+01,3.084099983617558216e+00
8.725000000000000000e+05,2.611430000000000000e+06,2.326518280749641576e+01,3.083407560979597228e+00
8.800000000000000000e+05,2.611430000000000000e+06,2.303251529519571150e+01,3.082922795229222412e+00
8.875000000000000000e+05,2.611430000000000000e+06,2.281566803054900205e+01,3.082601051621631338e+00
8.950000000000000000e+05,2.611430000000000000e+06,2.261637216964834707e+01,3.082386857680660341e+00
9.025000000000000000e+05,2.611430000000000000e+06,2.243350058767633115e+01,3.082228709045806259e+00
9.100000000000000000e+05,2.611430000000000000e+06,2.226320301835285775e+01,3.082088652581164379e+00
9.175000000000000000e+05,2.611430000000000000e+06,2.209929752268808656e+01,3.081945836869558697e+00
9.250000000000000000e+05,2.611430000000000000e+06,2.193389449623404630e+01,3.081794959738517470e+00
9.325000000000000000e+05,2.611430000000000000e+06,2.175820787250301791e+01,3.081641511835876202e+00
9.400000000000000000e+05,2.611430000000000000e+06,2.156348965770741088e+01,3.081495934143799076e+00
9.475000000000000000e+05,2.611430000000000000e+06,2.134201026114016031e+01,3.081368449926039865e+00
9.550000000000000000e+05,2.611430000000000000e+06,2.108799972181930826e+01,3.081265650405524248e+00
9.625000000000000000e+05,2.611430000000000000e+06,2.079846480917727902e+01,3.081189163862499747e+00
9.700000000000000000e+05,2.611430000000000000e+06,2.047380439522255813e+01,3.081136120368714426e+00
9.775000000000000000e+05,2.611430000000000000e+06,2.011816007377400695e+01,3.081100753208259491e+00
9.850000000000000000e+05,2.611430000000000000e+06,1.973945968021643083e+01,3.081076376869253952e+00
9.925000000000000000e+05,2.611430000000000000e+06,1.934913648637140682e+01,3.081057101807791909e+00
1.000000000000000000e+06,2.611430000000000000e+06,1.896153429121198997e+01,3.081038897306009439e+00
1.007500000000000000e+06,2.611430000000000000e+06,1.859303600615817231e+01,3.081019896471169250e+00
1.015000000000000000e+06,2.611430000000000000e+06,1.826097819129336841e+01,3.081000070320184747e+00
1.022500000000000000e+06,2.611430000000000000e+06,1.798243405408132034e+01,3.080980533545191413e+00
1.030000000000000000e+06,2.611430000000000000e+06,1.777296078049023720e+01,3.080962772858555798e+00
1.037500000000000000e+06,2.611430000000000000e+06,1.764541240723794502e+01,3.080948030169096796e+00
1.045000000000000000e+06,2.611430000000000000e+06,1.760891614693993645e+01,3.080936965558245699e+00
1.052500000000000000e+06,2.611430000000000000e+06,1.766809830265272652e+01,3.080929610694360221e+00
1.060000000000000000e+06,2.611430000000000000e+06,1.782262658253515042e+01,3.080925535521561454e+00
1.067500000000000000e+06,2.611430000000000000e+06,1.806711036843157459e+01,3.080924108034687414e+00
1.075000000000000000e+06,2.611430000000000000e+06,1.839137147172764486e+01,3.080924730581087179e+00
1.082500000000000000e+06,2.611430000000000000e+06,1.878106764428872566e+01,3.080926974929206086e+00
1.090000000000000000e+06,2.611430000000000000e+06,1.921862223977417017e+01,3.080930593323243816e+00
1.097500000000000000e+06,2.611430000000000000e+06,1.968438845711814267e+01,3.080935434218126101e+00
1.105000000000000000e+06,2.611430000000000000e+06,2.015795770526335673e+01,3.080941324015501692e+00
1.112500000000000000e+06,2.611430000000000000e+06,2.061951041884719160e+01,3.080947982701772059e+00
1.120000000000000000e+06,2.611430000000000000e+06,2.105110504613257660e+01,3.080955022892228001e+00
1.127500000000000000e+06,2.611430000000000000e+06,2.143780707020647114e+01,3.080962046912167462e+00
1.135000000000000000e+06,2.611430000000000000e+06,2.176857418224964391e+01,3.080968817353271660e+00
1.142500000000000000e+06,2.611430000000000000e+06,2.203683476375323380e+01,3.080975445832002890e+00
1.150000000000000000e+06,2.611430000000000000e+06,2.224072273829273172e+01,3.080982531952884074e+00
1.157500000000000000e+06,2.611430000000000000e+06,2.238296031523098506e+01,3.080991193737826261e+00
1.165000000000000000e+06,2.611430000000000000e+06,2.247040868232050315e+01,3.081002959648099448e+00
1.172500000000000000e+06,2.611430000000000000e+06,2.251333287479214107e+01,3.081019532416271023e+00
1.180000000000000000e+06,2.611430000000000000e+06,2.252444868395730992e+01,3.081042474569084533e+00
1.187500000000000000e+06,2.611430000000000000e+06,2.251783484781084965e+01,3.081072892557577436e+00
1.195000000000000000e+06,2.611430000000000000e+06,2.250780175966931296e+01,3.081111202072079447e+00
1.202500000000000000e+06,2.611430000000000000e+06,2.250780807990856403e+01,3.081157038438917528e+00
1.210000000000000000e+06,2.611430000000000000e+06,2.252950917266936059e+01,3.081209337490772082e+00
1.217500000000000000e+06,2.611430000000000000e+06,2.258200709216837510e+01,3.081266564661717222e+00
1.225000000000000000e+06,2.611430000000000000e+06,2.267135233821620233e+01,3.081327027850800704e+00
1.232500000000000000e+06,2.611430000000000000e+06,2.280032461695194002e+01,3.081389186409552838e+00
1.240000000000000000e+06,2.611430000000000000e+06,2.296849544137738874e+01,3.081451873026381350e+00
1.247500000000000000e+06,2.611430000000000000e+06,2.317255169312706897e+01,3.081514377347349232e+00
1.255000000000000000e+06,2.611430000000000000e+06,2.340683821262006603e+01,3.081576390628413264e+00
1.262500000000000000e+06,2.611430000000000000e+06,2.366406076287445615e+01,3.081637863116034826e+00
1.270000000000000000e+06,2.611430000000000000e+06,2.393607957086984328e+01,3.081698861620971286e+00
1.277500000000000000e+06,2.611430000000000000e+06,2.421471882409750620e+01,3.081759519078300258e+00
1.285000000000000000e+06,2.611430000000000000e+06,2.449251917067285689e+01,3.081820135779731462e+00
1.292500000000000000e+06,2.611430000000000000e+06,2.476336807470430657e+01,3.081881430964281243e+00
1.300000000000000000e+06,2.611430000000000000e+06,2.502295595575562004e+01,3.081944872687355730e+00
1.307500000000000000e+06,2.611430000000000000e+06,2.526902312886988256e+01,3.082012958849460027e+00
1.315000000000000000e+06,2.611430000000000000e+06,2.550138210969958052e+01,3.082089306365294767e+00
